2019-07-16 16:02:58.805527|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, [::]:9987
2019-07-17 00:19:56.116551|INFO    |VirtualServer |1  |client (id:6) was added to servergroup 'Server Admin'(id:6) by client 'Vzla's console'(id:1)
2019-07-17 00:20:38.105652|INFO    |VirtualServer |1  |permission 'b_serverinstance_help_view'(id:1) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:38.743625|INFO    |VirtualServer |1  |permission 'b_serverinstance_virtualserver_list'(id:3) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:39.267308|INFO    |VirtualServer |1  |permission 'b_serverinstance_info_view'(id:2) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:39.767166|INFO    |VirtualServer |1  |permission 'b_serverinstance_binding_list'(id:4) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:40.351705|INFO    |VirtualServer |1  |permission 'b_serverinstance_permission_list'(id:5) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:40.792415|INFO    |VirtualServer |1  |permission 'b_serverinstance_permission_find'(id:6) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:41.343900|INFO    |VirtualServer |1  |permission 'b_virtualserver_create'(id:7) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:41.792356|INFO    |VirtualServer |1  |permission 'b_virtualserver_delete'(id:8) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:42.240273|INFO    |VirtualServer |1  |permission 'b_virtualserver_start_any'(id:9) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
2019-07-17 00:20:42.671541|INFO    |VirtualServer |1  |permission 'b_virtualserver_stop_any'(id:10) with values (value:1, negated:0, skipchannel:0) was added by 'Vzla's console'(id:1) to servergroup 'Server Admin'(id:6)
